code,ó¨ìÆéëéYçáåv,åªã‡ãyÇ—óaã‡,åªã‡óaã‡,óLå`å≈íËéëéY,óLå`å≈íËéëéYçáåv,ìäéëóLâøèÿåî,ìäéëÇªÇÃëºÇÃéëéYçáåv,ó¨ìÆïâç¬çáåv,å≈íËïâç¬çáåv
7235,21439236,5430048,,,8616074,926116,1035350,7784697,328983
7240,368362,120421,,,239301,163199,191291,197131,103755
7247,46474,4253,,,37630,6709,8894,31218,34276
7261,1489595,591101,,,1075168,203432,309737,807650,913934
7270,1982832,,,839648,,,,882711,390313
7271,16756,5001,,,12885,612,1179,13990,8268
7279,121111,47373,,,60382,57174,62659,51485,19917
7284,10530244,3094829,,,8687038,1292018,2408505,7574943,4216621
7325,2563195,1784909,,273401,,100027,605412,409215,23571
7353,2030748,1894001,,8117,,,,1265901,98342
7358,11299,7760,,,1567,,1683,5389,2706
7361,1326694,565170,,,73799,,213725,787511,331101
7368,6846779,5523943,,,4719239,67214,964039,6567396,179626
7414,86319,5132,,,55024,1497,2598,62305,7839
7421,13749,7924,,,12164,852,5767,14497,6542
7442,20796782,5359594,,,6289673,3908443,4579800,,
7444,15739119,3214183,,,8474412,2616818,4127020,7036571,1259126
7445,26956,11530,,,4374,,10106,21667,3948
7450,12889177,988180,,,16484523,79020,4170929,17059265,5745309
7451,532396,438,,,78180,31452,54429,458870,28403
7453,256793,129746,,,69548,4598,28706,69995,104910
7464,7518398,,,,3797855,,465686,4448328,1461329
7466,22974513,7353369,,,3272919,312177,1181903,7218163,1809338
7477,2885229,1530974,,,537156,186818,512330,1204244,526016
7482,20105,7629,,,12603,741,4214,4795,1272
7483,72020,47870,,,18677,1556,2813,11394,7866
7486,12141,7039,,,8535,4714,5109,6005,1873
7505,26017589,5525560,,,723845,3853333,6018420,18193693,4573567
7514,29327,13237,,,5013,1173,5550,15115,10913
7516,119422,14681,,,189767,3687,57111,104665,157143
7518,142482,32429,,,4504,171,7328,66637,15350
7564,85696,57813,,,20101,3,6307,19090,3191
7567,3115741,1182749,,,1623934,486210,495212,2104277,168131
7570,39649,3661,,,11829,6345,11395,35345,3513
7575,44522,13708,,,13111,7542,14822,16467,5190
7587,17272401,5122351,,149233,,,420824,8226828,220105
7594,32062101,10332610,,,6493083,1106335,1672834,16142111,1338889
7604,7722255,4756742,,,15353335,1754143,4577581,19069990,7406078
7609,43141362,12838823,,4226110,,,2459872,26551429,3276970
7618,26899,11408,,,5213,30,4626,6436,4268
7630,20294041,15801173,,,12728350,1080029,7083173,4701464,6147774
7685,5618771,3661566,,337908,,,415763,2737313,2298337
7687,1018,476,,,19,,55,328,14
7701,335446,112760,,,102392,13663,48005,144096,17857
7718,59618682,28098226,,,14208073,613990,1849026,23466957,1239904
7731,1351,,,20159,,,,11849,
7735,252887,62727,,,57054,53990,67277,120867,53215
7740,42226,21611,,,13350,2584,3078,9404,2394
7744,74703,,,9083,,,,27259,
7803,35744896,26589584,,,962864,1558965,2718594,10480841,15545864
7804,2678586,2202080,,,68241,,125358,236241,126575
7806,30497,13780,,,9875,1838,2489,6152,713
7807,3269701,1833876,,,1538855,8879,141545,1571321,2285612
7812,9601406,4122678,,,3799937,89610,882047,6729566,2623785
7813,,,,,359760,904810,1893199,,
7818,9869978,3823663,,1118546,,1280030,2421260,2128427,978120
7827,5849609,525999,,,7934223,70436,192315,,
7829,12761646,2491861,,,6740787,314498,2810911,7332029,9943456
7832,455210,204326,,,88341,121208,156215,175920,45428
7847,4472331,3342883,,,780448,20622,214446,805677,327057
7851,2470949,1920460,,,680152,206608,445148,780118,278590
7864,93734159,21688185,,,54881610,3829536,9249608,46474620,9811661
7867,101879,63656,,,14254,2592,6122,42295,35390
7887,14477448,2327476,,,7533554,564510,1780373,4012212,517450
7895,20519,3584,,,14484,303,1116,21337,5876
7896,5813,792,,,3964,6,286,2766,736
7898,28766,8377,,,50102,2448,11424,18833,31180
7905,87748,17433,,,50915,14285,18835,65956,29825
7908,17597,12635,,,4198,824,895,2744,2120
7911,1066994,513972,,,571778,631766,676548,436492,473847
7931,35713,19064,,,15004,1257,7781,10297,2279
7936,246284,64229,,,29652,10045,25250,99442,102687
7947,80641,17884,,,154615,4699,9918,78527,43726
7956,64091,33726,,,23864,,2032,15477,4928
7961,6542,3195,,,2249,92,1922,2107,571
7976,78546,45420,,,24575,14787,16567,16673,9488
7984,191855,48078,,,59366,51289,60863,75268,17634
8001,144250,,,197683,,,,152770,
8002,378537,,,99430,,,,231402,
8005,32241,8084,,,13728,1310,3020,18651,4603
8029,22977,6888,,,3858,2179,7172,,
8056,144698,45833,,,12321,27003,53025,74523,20570
8087,43178617,14093323,,,15273747,3017411,5233267,21042737,1207759
8098,256983,31462,,,14395,71592,78930,150591,26833
8104,32785,9145,,,7069,1342,2914,23913,5176
8111,51168,21536,,,8233,21608,29061,32285,6173
8127,10510073,5788533,,,6675846,4845796,5184559,5480345,992542
8132,49625,10081,,,30914,7859,11886,35507,9421
8133,183865,,,136291,,,,150941,
8145,8647295,3814601,,,2703625,3396826,3481444,1721301,556075
8151,18824604,3534415,,,8351799,5566338,8141079,,
8154,200179,45636,,,18225,10771,15990,108517,33424
8166,4864150,631087,,,519767,,3520633,6076254,1847951
8167,34223665,23325967,,,59714743,8978196,18983550,30868114,11925006
8168,34477,6464,,,21134,,,20991,13651
8179,35455,25800,,,48829,14214,28523,25929,52919
8194,74668,15343,,,147452,1520,42551,130466,40280
8219,181226,53024,,,87947,10723,48390,101078,63912
8225,1616072,744290,,,1741971,33657,398363,1055420,1760686
8227,276371,18486,,,139659,10317,34865,58625,8785
8230,7472526,3640989,,,2056974,399353,8090751,5563550,2962683
8247,6178684,2482501,,,17547495,1941744,4324234,17670723,7231519
8255,29978,17025,,,66334,3446,15163,,
8287,75141,37050,,,153562,12805,32732,110621,49033
8439,3011703,217522,,,2189472,204523,303611,,
8511,11165499,1421557,,,5727,935344,963251,11972251,28811
8566,1044628,11028,,,75169,26370,37698,327663,641710
8570,5814809,705739,,,39152,12424,147205,4888859,760194
8595,177455,107517,,,370,83578,84329,20351,26794
8613,83899,,,2658,,11086,,11558,419
8742,8680689,3299537,,,4074033,1115024,1429162,4951525,515366
8769,4141955,2756401,,,230840,52806,339392,2096834,77023
8802,1164037,170040,,,4179893,281996,627493,662437,3348634
8803,67942,29685,,,238737,43265,47732,42391,220322
8844,133693,31186,,,1011,993,8525,75621,32910
8881,91039946,57874450,,,11397649,3537045,4929991,28893158,17001742
8890,92140,19922,,,7355,2166,5021,8997,49001
8892,132659,21338,,,17015,,12058,47906,77533
8918,5976302,1323890,,,4377,33134,53653,1191779,246720
8929,11380485,9740231,,,2775221,1044756,1759362,3114397,6951130
8938,5757,2103,,,201,670,2332,752,209
8996,8401236,3970547,,,2867236,42816,199252,4788321,4329286
9007,146692,49397,,,1059096,74325,97662,339704,634835
9025,123202,63397,,,102946,13296,26385,59473,94525
9039,31766,22588,,,62651,1040,4486,21678,5684
9041,331123,76972,,,1358710,125186,247568,585804,1030748
9042,325307,27546,,,1847720,333743,414077,380618,1330424
9052,17050,6035,,,72165,5870,9938,21459,36303
9062,,,,,,107275,169740,515487,515660
9063,13430210,6401765,,,24609793,3019891,3551406,12006031,12083771
9090,40004013,26488570,,,21871350,6222404,9319321,18862863,28620318
9101,538488,107369,,,847689,578892,714779,542262,915805
9143,303622,69165,,,352823,62250,108925,252169,133244
9176,5521025,3885094,,,8240078,128164,618987,4333420,11889560
9206,20230,16064,,,10643,,,,
9232,47130,12864,,,5745,881,5579,29864,15429
9264,4779777,2275628,,,3254083,256708,814738,3261896,2913671
9268,25830434,5280733,,,3678801,,953512,15950281,3124078
9275,8164008,1831755,,,1012794,39977,1988383,5582539,4645970
9278,24395,6634,,,5841,,9341,18021,10050
9279,1942140,1516464,,,3310039,,1494125,2392683,1334970
9310,31136,13352,,,71726,15806,21338,21327,37216
9351,8372,3286,,,25565,6048,7694,12114,7825
9359,17834768,9794605,,,20717666,4031260,6194403,5682064,4193009
9365,3477518,747674,,,3119018,1203527,2628352,4001649,2383028
9366,6398560,2861819,,,11458329,494596,1854087,5439370,5669198
9401,190053,116121,,,231883,646435,659052,86176,219162
9408,12606129,6893984,,,6507019,3314743,5703483,4635407,1112221
9419,2756723,1138971,,90225,,144519,607798,2548476,176628
9422,85914,21550,,,4014,217,5976,47583,6591
9424,1521668,1025466,,,84710,56990,195753,,
9428,13986,6628,,,3284,662,7214,7846,6969
9432,1377128,,,194823,,,,818550,
9468,153904,79042,,,72161,29671,36610,79347,60776
9532,583347,167083,,,1070610,377074,561487,322784,875975
9537,11176738,6230150,,,41879835,2137146,5627313,8570239,3052680
9601,35310,18312,,,103377,30070,50189,29257,81339
9605,106571,68516,,,89329,109749,127164,46747,33316
9610,1736453,1205997,,,31777,127086,303665,737190,237000
9612,17859008,6098048,,,4366384,1819336,5154899,14944794,3693415
9613,1110056,,,339158,,,,924387,
9616,61944,24588,,,114907,4499,57344,49848,118398
9621,42305,10747,,,9749,,8186,27735,3259
9628,7895398,7042917,,,22153606,,2183565,2541584,1297786
9629,15228,11749,,,3547,4357,6329,5849,3532
9632,17790911,10387569,,,11504191,294182,1984705,4289072,988766
9644,8889885,6778716,,,2153346,318497,1602928,1418815,556504
9679,4616348,3999539,,,13639453,,1072388,1239155,10030086
9684,283622,146229,,,19656,2537,27325,80345,12521
9692,33086261,21020684,,,6147098,2407986,4295503,8270819,1139892
9696,8240249,7191794,,,1839516,894491,3955335,7215538,2178777
9699,98984,39367,,,133306,,7031,75469,61588
9706,143407,120355,,,305324,16430,33343,59093,264555
9744,60885,45132,,,5122,27,8535,14272,16294
9746,37325,24997,,,17443,19348,43303,14090,5365
9759,44068125,29086570,,,1134011,5780395,11983998,,
9766,266681,,,106025,,,,79860,
9767,6365976,2524172,,,449812,623302,834525,3571665,863269
9827,14709382,2899417,,1323393,,,2511289,10658774,1652767
9835,14699022,1850488,,,15947533,248678,4074917,12406543,10824386
9853,2186156,1742802,,,1638377,365391,2226583,2272148,509614
9880,20476207,5626102,,,10713449,2059944,4266064,12183738,4369280
9890,9493514,2872942,,,17710042,834996,4257468,11781434,5367051
9946,,15278,,,,,,63433,12000
9948,90834,63835,,,121183,10392,27216,62701,30826
9964,38009140,6437893,,,21001210,665558,2250509,25691945,4503249
9978,9068441,2105930,,,917594,92427,1480395,7690898,2883576
9983,1729266,,,151875,,,,631623,
9984,4816777,,,404062,,2495273,,,
9993,14008,7716,,,31954,350,3728,18265,3905
9996,18787671,2448882,,,5577535,6167809,7689024,7800804,345038
